,price_doc
20182,6300000
20183,9500000
20184,5250000
20185,5151300
20186,5000000
20187,4578400
20188,8300000
20189,4640000
20190,6466800
20191,6028200
20192,5845213
20193,11400000
20194,6469200
20195,6460000
20196,6500000
20197,6782490
20198,34717724
20199,16600000
20200,5050000
20201,4950000
20202,10700000
20203,999000
20204,4500000
20205,4900000
20206,6850000
20207,6093487
20208,6250000
20209,12600000
20210,12800000
20211,6500000
20212,5115357
20213,6700000
20214,9650000
20215,6800000
20216,5300000
20217,5000000
20218,6815000
20219,10000000
20220,6100000
20221,7600000
20222,8300000
20223,5654040
20224,13000000
20225,5000000
20226,11850127
20227,5800000
20228,6610793
20229,9500000
20230,7980000
20231,3683706
20232,5450000
20233,6769315
20234,7400000
20235,6790980
20236,6500000
20237,9185908
20238,6400000
20239,5822390
20240,1000000
20241,7500000
20242,5600000
20243,3917300
20244,100000
20245,6106095
20246,5380000
20247,4116354
20248,4536000
20249,3300000
20250,4773834
20251,3143091
20252,6450000
20253,5800000
20254,4589480
20255,8000000
20256,4301000
20257,6600000
20258,3140280
20259,8450000
20260,5300000
20261,7139200
20262,6150000
20263,9704567
20264,4950000
20265,14300000
20266,7500000
20267,9500000
20268,11100000
20269,7743461
20270,7000000
20271,7700000
20272,42750000
20273,7472293
20274,6350000
20275,5595500
20276,5680000
20277,7161000
20278,2000000
20279,5533460
20280,9400000
20281,7830000
20282,4740000
20283,5265591
20284,3624390
20285,6978287
20286,7402000
20287,13600000
20288,1000000
20289,2199436
20290,1000000
20291,2000000
20292,13750000
20293,6500000
20294,7250000
20295,11400000
20296,4200000
20297,5400000
20298,5800000
20299,8300000
20300,10000000
20301,4480000
20302,4700000
20303,6500000
20304,15751497
20305,3063307
20306,8452517
20307,6500000
20308,7500000
20309,4021422
20310,6530200
20311,4728720
20312,8000000
20313,6528000
20314,10797783
20315,6100000
20316,11200000
20317,8700000
20318,3628800
20319,5000000
20320,6700000
20321,4100000
20322,4661000
20323,5763524
20324,7438614
20325,7700000
20326,5995080
20327,5981011
20328,4737189
20329,5302036
20330,5969363
20331,6907232
20332,8127874
20333,9000000
20334,7472293
20335,16250000
20336,8770000
20337,6200000
20338,2000000
20339,13500000
20340,8400000
20341,4977760
20342,8304905
20343,7400000
20344,5010607
20345,5550000
20346,8200000
20347,6500000
20348,7700000
20349,16500000
20350,4200000
20351,5744000
20352,4600000
20353,2592414
20354,2477925
20355,4511736
20356,8000000
20357,8128250
20358,4840059
20359,14000000
20360,3008965
20361,6000000
20362,7950000
20363,4640000
20364,4900000
20365,7100000
20366,7500000
20367,11300000
20368,7000000
20369,10200000
20370,6050000
20371,6065970
20372,5065844
20373,5845213
20374,10500000
20375,6350000
20376,1000000
20377,10700000
20378,18200000
20379,7109276
20380,7300000
20381,2832494
20382,4814402
20383,3000000
20384,4964035
20385,7604800
20386,8309000
20387,13207260
20388,301693
20389,4747200
20390,4000000
20391,6803788
20392,3200000
20393,6100000
20394,4711596
20395,8400000
20396,6400000
20397,8050000
20398,5177190
20399,5323625
20400,8000000
20401,7999130
20402,1000000
20403,4536719
20404,4814402
20405,5123357
20406,4650000
20407,4452000
20408,2000000
20409,2626800
20410,8500000
20411,6450000
20412,10400000
20413,11900000
20414,3000000
20415,6124300
20416,6931464
20417,7661452
20418,9200000
20419,8900000
20420,7300000
20421,2000000
20422,4475520
20423,4200000
20424,6300000
20425,5000000
20426,4641840
20427,11500000
20428,8262778
20429,6000000
20430,2173080
20431,6124859
20432,14179968
20433,12400000
20434,11400000
20435,13700000
20436,9700000
20437,9500000
20438,7000000
20439,8200000
20440,7614600
20441,8000000
20442,6024100
20443,22000000
20444,5500000
20445,6457500
20446,13384918
20447,5100000
20448,6978287
20449,7300000
20450,12800000
20451,6650000
20452,6800000
20453,6425000
20454,4300000
20455,14000000
20456,8200000
20457,7400000
20458,1000000
20459,5032188
20460,3000000
20461,5700000
20462,3061486
20463,7678535
20464,11800000
20465,11625000
20466,9200800
20467,1200000
20468,2100000
20469,2000000
20470,7700000
20471,7874550
20472,9600000
20473,5500000
20474,13500000
20475,7598600
20476,4130200
20477,12900000
20478,7200000
20479,4027052
20480,9650000
20481,3500000
20482,9800000
20483,11500000
20484,3150000
20485,6400000
20486,3998500
20487,16200000
20488,7300000
20489,7100000
20490,5615000
20491,5913213
20492,5700000
20493,4461210
20494,10000000
20495,2195596
20496,6800000
20497,4720000
20498,6850000
20499,1000000
20500,5575000
20501,5850000
20502,12900000
20503,3656000
20504,4583436
20505,4640000
20506,6528000
20507,10500000
20508,4582000
20509,4800000
20510,8850000
20511,12300000
20512,6500000
20513,14000000
20514,4000000
20515,7800000
20516,9450000
20517,2804100
20518,5896770
20519,8850000
20520,5400000
20521,12800000
20522,7850000
20523,9800000
20524,5850000
20525,5400000
20526,6000000
20527,8500000
20528,4367200
20529,17500000
20530,4364490
20531,7500000
20532,11800000
20533,13000000
20534,8200000
20535,12400000
20536,15200000
20537,7514385
20538,7800000
20539,11906115
20540,10500000
20541,5600000
20542,7400000
20543,7089171
20544,5550000
20545,5100000
20546,5100000
20547,6300000
20548,6400000
20549,7237341
20550,11766543
20551,7000000
20552,7263300
20553,4800000
20554,21000000
20555,6134400
20556,6700000
20557,6782490
20558,5500000
20559,5201617
20560,4500800
20561,4021422
20562,6180000
20563,13000000
20564,4000000
20565,29900000
20566,4774200
20567,6000000
20568,12800000
20569,6790000
20570,6800000
20571,4616150
20572,7600000
20573,2880867
20574,13697415
20575,4640000
20576,5900000
20577,4388326
20578,7820400
20579,16713983
20580,6700000
20581,4578400
20582,7598600
20583,11300000
20584,8263322
20585,6600000
20586,6800000
20587,12800000
20588,6278470
20589,1000000
20590,4700000
20591,7600000
20592,7102400
20593,7567320
20594,6600000
20595,11700000
20596,3000000
20597,4800000
20598,6500000
20599,6200000
20600,6800000
20601,8160204
20602,11200000
20603,7521272
20604,5798760
20605,11500000
20606,5800000
20607,5572800
20608,3606128
20609,16000000
20610,7600000
20611,6400000
20612,7100000
20613,1000000
20614,6500000
20615,9500000
20616,5579930
20617,1946935
20618,6012273
20619,7867800
20620,8600000
20621,37240540
20622,4957383
20623,7650000
20624,15800000
20625,9500000
20626,6528000
20627,7800000
20628,2199436
20629,5950000
20630,6528000
20631,3000000
20632,5102646
20633,6956434
20634,7000000
20635,15155666
20636,4231500
20637,3000000
20638,5150000
20639,3042235
20640,11730000
20641,6264300
20642,5076000
20643,5700000
20644,6692971
20645,7810600
20646,5842100
20647,7500000
20648,6055982
20649,7350000
20650,4795472
20651,13038850
20652,4674122
20653,1500000
20654,8500000
20655,4400000
20656,6435860
20657,5550000
20658,6530200
20659,6850000
20660,6278470
20661,6250000
20662,7500000
20663,6000000
20664,11316894
20665,1000000
20666,5780000
20667,5100000
20668,10500000
20669,4945860
20670,7402800
20671,6415200
20672,3707340
20673,5600000
20674,6500000
20675,14433053
20676,6500452
20677,5400000
20678,6450000
20679,6592000
20680,5150000
20681,8025000
20682,11500000
20683,3900000
20684,6087300
20685,5060620
20686,7200000
20687,11000000
20688,2500000
20689,5700000
20690,6350000
20691,9007230
20692,6100000
20693,6800000
20694,6247363
20695,3850000
20696,11850000
20697,4720000
20698,4964035
20699,6921550
20700,6500000
20701,12550000
20702,5267242
20703,6731800
20704,5842100
20705,2987151
20706,3873870
20707,7000000
20708,4301000
20709,12950000
20710,6300000
20711,5481986
20712,6800000
20713,10600000
20714,18850000
20715,3775200
20716,5040000
20717,3561990
20718,7477000
20719,3000000
20720,4408400
20721,1000000
20722,10238400
20723,12238500
20724,5600000
20725,8300000
20726,7400000
20727,19850000
20728,5460000
20729,10900000
20730,13500000
20731,6200000
20732,14884250
20733,4720000
20734,3205282
20735,3500000
20736,3000000
20737,17500000
20738,8900000
20739,4791360
20740,3899303
20741,4725120
20742,6500000
20743,7323200
20744,4446269
20745,6380000
20746,10050000
20747,6715800
20748,4829190
20749,7700000
20750,6961408
20751,8500000
20752,3119658
20753,6581700
20754,3606128
20755,4979866
20756,2000000
20757,4720000
20758,30274932
20759,3411777
20760,5924560
20761,7800000
20762,5950000
20763,5400000
20764,3611262
20765,3836160
20766,5100000
20767,14300000
20768,7702090
20769,7300000
20770,11400000
20771,5850000
20772,6300000
20773,16713983
20774,6871446
20775,10500000
20776,9800000
20777,11622900
20778,7200000
20779,9331292
20780,6300000
20781,4800000
20782,5800000
20783,10500000
20784,6000000
20785,5900000
20786,33000000
20787,6300000
20788,7900000
20789,6226448
20790,8203065
20791,9300000
20792,3160790
20793,5800000
20794,7636000
20795,6592000
20796,3010000
20797,6450000
20798,3060006
20799,11000000
20800,6592000
20801,5200000
20802,4900000
20803,6344800
20804,5030984
20805,8073450
20806,5859700
20807,5000000
20808,5200000
20809,8000000
20810,10000000
20811,7600000
20812,8600000
20813,3912480
20814,7402000
20815,3986840
20816,3888640
20817,6450000
20818,6008800
20819,3727360
20820,7700000
20821,3000000
20822,6910703
20823,8300000
20824,4900000
20825,6400000
20826,5400000
20827,4548600
20828,7263300
20829,5600000
20830,13150000
20831,8000000
20832,5100000
20833,7000000
20834,4850000
20835,7172769
20836,5150000
20837,8390607
20838,10100000
20839,2000000
20840,2199436
20841,1836622
20842,6012273
20843,8271204
20844,3900000
20845,4750000
20846,3611262
20847,1000000
20848,5500000
20849,5700000
20850,6530200
20851,4232050
20852,4021422
20853,6087300
20854,5572740
20855,3033300
20856,6000000
20857,7402800
20858,5039490
20859,7402800
20860,6466250
20861,6700000
20862,7864500
20863,6852770
20864,7800000
20865,4500000
20866,3561990
20867,6581700
20868,25000000
20869,5250000
20870,5700000
20871,999000
20872,4806240
20873,5600000
20874,9000000
20875,6271200
20876,3732000
20877,8200000
20878,6420000
20879,3993990
20880,6000000
20881,4950000
20882,6650000
20883,8600000
20884,8161674
20885,4945860
20886,9450000
20887,7355158
20888,6600000
20889,7500000
20890,2500000
20891,6790000
20892,3401548
20893,1000000
20894,2000000
20895,4661000
20896,5600000
20897,16100000
20898,14050000
20899,7900000
20900,1000000
20901,10200000
20902,6691410
20903,2000000
20904,7500000
20905,8500000
20906,6500000
20907,11500000
20908,1200000
20909,7900000
20910,9500000
20911,8250000
20912,8700000
20913,6750000
20914,2364750
20915,44000000
20916,6800000
20917,7491155
20918,1200000
20919,3916200
20920,5900000
20921,16700000
20922,19900000
20923,12250000
20924,7500000
20925,10854000
20926,8900000
20927,6800000
20928,11200000
20929,16100000
20930,7450000
20931,3650000
20932,5610818
20933,6050000
20934,7350000
20935,6200000
20936,1953928
20937,6827884
20938,9150000
20939,5950000
20940,14500000
20941,3000000
20942,4478579
20943,6700000
20944,6550000
20945,5190600
20946,7761414
20947,8523460
20948,6550000
20949,14634800
20950,5911004
20951,7500000
20952,2074920
20953,4940000
20954,8232079
20955,6611098
20956,6000000
20957,8500000
20958,7200000
20959,2047255
20960,5950000
20961,9600000
20962,5330000
20963,6250000
20964,3000000
20965,4720000
20966,6978287
20967,990000
20968,1800000
20969,6500000
20970,6300000
20971,7250000
20972,6450000
20973,2000000
20974,5650000
20975,6300000
20976,7520735
20977,4231500
20978,6500000
20979,10700000
20980,2000000
20981,8200000
20982,8770000
20983,4600000
20984,3000000
20985,12500000
20986,5100000
20987,6300000
20988,7000000
20989,6970000
20990,7300000
20991,5870304
20992,8600000
20993,7500000
20994,6350000
20995,6200000
20996,13700000
20997,11150000
20998,6500000
20999,3200000
21000,2000000
21001,6850000
21002,6300000
21003,6999654
21004,20000000
21005,7450000
21006,4700000
21007,14000000
21008,6150000
21009,2100000
21010,32652930
21011,6900000
21012,12500000
21013,5850000
21014,15443416
21015,5300000
21016,7100000
21017,8200000
21018,12180624
21019,1000000
21020,7082400
21021,5925570
21022,6490000
21023,6400000
21024,7050000
21025,11000000
21026,4400000
21027,23000000
21028,7900000
21029,9130000
21030,6200000
21031,7049841
21032,6823425
21033,3250000
21034,4542300
21035,8950000
21036,5190492
21037,4543000
21038,12100000
21039,5650000
21040,6900000
21041,6800000
21042,2000000
21043,14600000
21044,14550000
21045,12200000
21046,6168965
21047,8100000
21048,9200000
21049,1000000
21050,9300000
21051,5800000
21052,4600000
21053,6300000
21054,4231500
21055,4600000
21056,1000000
21057,1000000
21058,1000000
21059,11260730
21060,7000000
21061,6600000
21062,4800000
21063,6100000
21064,10900000
21065,6200000
21066,26200000
21067,10900000
21068,7506800
21069,3000000
21070,2000000
21071,12900000
21072,7100000
21073,7100000
21074,6000000
21075,6008800
21076,4900000
21077,7600000
21078,3950000
21079,2000000
21080,7200000
21081,7500000
21082,9100000
21083,19000000
21084,4549600
21085,7200000
21086,4845000
21087,8200000
21088,4300000
21089,5800000
21090,9000000
21091,8300000
21092,8000000
21093,6000000
21094,7600000
21095,7500000
21096,7900000
21097,6300000
21098,9850000
21099,7500000
21100,6797700
21101,8553230
21102,7100000
21103,10500000
21104,7900000
21105,9500000
21106,6700000
21107,4750000
21108,1500000
21109,8989990
21110,10450074
21111,6500000
21112,2000000
21113,5949725
21114,2000000
21115,5259875
21116,10900000
21117,14200000
21118,5500000
21119,9050000
21120,6100000
21121,5800000
21122,9000000
21123,27730004
21124,9300000
21125,2000000
21126,11700000
21127,12000000
21128,7000000
21129,7900000
21130,18420000
21131,7650000
21132,2300000
21133,6200000
21134,8950000
21135,3000000
21136,7400000
21137,6250000
21138,7886058
21139,6500000
21140,7200000
21141,6150000
21142,8100000
21143,12000000
21144,9000000
21145,14500000
21146,6800000
21147,8220000
21148,2000000
21149,32500000
21150,6450000
21151,7200000
21152,6450000
21153,6200000
21154,6000000
21155,1000000
21156,6000000
21157,4700000
21158,5000000
21159,7500000
21160,3000000
21161,4740000
21162,8700000
21163,3899303
21164,8300000
21165,12500000
21166,4900000
21167,11400000
21168,6120000
21169,8450000
21170,7850000
21171,2000000
21172,6500000
21173,7290000
21174,7000000
21175,11020000
21176,4911450
21177,7400000
21178,6450000
21179,8130000
21180,14600000
21181,6250000
21182,2000000
21183,7900000
21184,7500000
21185,13500000
21186,7750000
21187,6900000
21188,1000000
21189,1000000
21190,4700000
21191,4900000
21192,6000000
21193,7595739
21194,8700000
21195,6100000
21196,6300000
21197,7900000
21198,5700000
21199,4250000
21200,22208664
21201,7900000
21202,7700000
21203,18759000
21204,19972880
21205,3669874
21206,6000000
21207,3000000
21208,1500000
21209,1000000
21210,7700000
21211,8850000
21212,6100000
21213,7375000
21214,22000000
21215,1500000
21216,5500000
21217,6400000
21218,11700000
21219,1000000
21220,6500000
21221,8000000
21222,5802830
21223,16500000
21224,6346740
21225,5450000
21226,6500000
21227,4740000
21228,7900000
21229,7700000
21230,12500000
21231,6400000
21232,1000000
21233,990000
21234,10250000
21235,6750000
21236,9100000
21237,6050000
21238,10150000
21239,4300000
21240,7750000
21241,7700000
21242,7100000
21243,2000000
21244,6350000
21245,7000000
21246,7775630
21247,6000000
21248,8600000
21249,7100000
21250,7200000
21251,8990000
21252,6500000
21253,21300000
21254,11230000
21255,5300000
21256,2199436
21257,8950000
21258,6087300
21259,8500000
21260,6800000
21261,7400000
21262,1000000
21263,6087300
21264,5800000
21265,14800000
21266,6700000
21267,6800000
21268,6800000
21269,9500000
21270,7100000
21271,5600000
21272,7000000
21273,5650000
21274,10500000
21275,2000000
21276,5200000
21277,2000000
21278,8456723
21279,6581700
21280,8200000
21281,7800000
21282,4700000
21283,1000000
21284,6400000
21285,4287500
21286,8100000
21287,6485368
21288,6500000
21289,7000000
21290,5619094
21291,1000000
21292,3000000
21293,9650000
21294,9200000
21295,6600000
21296,4845136
21297,7200000
21298,11400000
21299,6400000
21300,5600000
21301,5414200
21302,6668658
21303,15000000
21304,1000000
21305,5490000
21306,6087300
21307,6365131
21308,7551312
21309,12800000
21310,7257000
21311,10700000
21312,14500000
21313,3000000
21314,22500000
21315,8900000
21316,6800000
21317,3000000
21318,6350000
21319,5400000
21320,8400000
21321,1000000
21322,1000000
21323,5945820
21324,8200000
21325,5600000
21326,4375163
21327,9600000
21328,5800000
21329,6300000
21330,11200000
21331,11300000
21332,6640370
21333,6162125
21334,1300000
21335,10000000
21336,4700000
21337,7600000
21338,8080000
21339,12150000
21340,6200000
21341,5900000
21342,5100000
21343,3600000
21344,7700000
21345,2935219
21346,2000000
21347,9950000
21348,5189000
21349,3858580
21350,5627370
21351,5850000
21352,8100000
21353,2000000
21354,3371225
21355,6383864
21356,2000000
21357,11200000
21358,6341622
21359,8500000
21360,8500000
